id,upstream_method_id,downstream_method_id,upstream_workflow_id,downstream_workflow_id,upstream_occurrence_id,downstream_occurrence_id,declarations,reciprocity_state,handoff_labels,handoff_anchor_iris,predicate,publication_status,review_rationale 
manual-dependency-0564-9cb6d28f7b,inpt-cl-process-model,HZB-Mod-image-parameter-extraction-3d-fib-tomography,inpt-cl-process-model,image-fib-tomography-dataparameter-extraction-3d,inpt-cl-process-model::n4,image-fib-tomography-dataparameter-extraction-3d::n11,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0565-193e2ede5a,inpt-cl-process-model,HZB-Mod-image-parameter-extraction-3d-tem,inpt-cl-process-model,image-tem-data-parameter-extraction-3d,inpt-cl-process-model::n4,image-tem-data-parameter-extraction-3d::n10,input_method,grounded_one_sided,CCL 3D voxel data classified with ionomer and Pt,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified-with-ionomer-and-pt-meso,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0566-ebec078164,inpt-cl-process-model,HZB-Mod-structural-digital-twins-multi-scale-tomographies,inpt-cl-process-model,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies,inpt-cl-process-model::n4,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies::n8,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0567-7a2c2dec5d,inpt-cl-process-model,INPT-Mod-distribution-contact-angles-ccl-fib-sem-image,inpt-cl-process-model,distribution-of-contact-angles-in-ccl-fib-sem-image-from-ionomer-reconstruction,inpt-cl-process-model::n4,distribution-of-contact-angles-in-ccl-fib-sem-image-from-ionomer-reconstruction::n4,input_method,grounded_one_sided,CCL 3D voxel data classified with ionomer and Pt,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified-with-ionomer-and-pt-meso,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0568-42bd4159d0,inpt-cl-process-model,INPT-Mod-ionomer-reconstruction-ccl-3d,inpt-cl-process-model,ionomer-reconstruction-in-ccl-3d-images,inpt-cl-process-model::n4,ionomer-reconstruction-in-ccl-3d-images::n5,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0569-560b930d71,inpt-cl-process-model,PSI-Mod-voxel-3d-diffusivity-simulation,inpt-cl-process-model,voxel-based-3d-effective-diffusivity-simulation,inpt-cl-process-model::n4,voxel-based-3d-effective-diffusivity-simulation::n13,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0570-cff306dedc,inpt-cl-process-model,PSI-Mod-voxel-3d-electric-conductivity-simulation,inpt-cl-process-model,voxel-based-3d-electric-conductiviy-simulation,inpt-cl-process-model::n4,voxel-based-3d-electric-conductiviy-simulation::n9,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0571-9c8e6a95fb,inpt-cl-process-model,PSI-Mod-voxel-3d-permability-simulation,inpt-cl-process-model,voxel-based-3d-permability-simulation,inpt-cl-process-model::n4,voxel-based-3d-permability-simulation::n9,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0572-fdc7a2b204,inpt-cl-process-model,PSI-Mod-voxel-3d-thermal-conductivity-simulation,inpt-cl-process-model,voxel-based-3d-thermal-conductivity-simulation,inpt-cl-process-model::n4,voxel-based-3d-thermal-conductivity-simulation::n9,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0573-1705ad010a,inpt-cl-process-model,PSI-Mod-water-retention-simulation,inpt-cl-process-model,water-retention-curve-simulation,inpt-cl-process-model::n4,water-retention-curve-simulation::n16,input_method,grounded_one_sided,CCL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0574-914cee33f7,irras-operando-or-in-situ-ftir,DTU-Mod-aimd-solid-liquid-pt-electrode,irras-operando-or-in-situ-ftir,ab-initio-molecular-dynamics-aimd-of-the-solid-liquid-interface-at-a-pt-electrode,irras-operando-or-in-situ-ftir::n8,ab-initio-molecular-dynamics-aimd-of-the-solid-liquid-interface-at-a-pt-electrode::n5,input_method,grounded_one_sided,Electrode chemistry,https://w3id.org/h2kg/decode/workflow/anchor/electrode-chemistry-material,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0575-087f229b5d,irras-operando-or-in-situ-ftir,DTU-Mod-dft-idealized-surfaces,irras-operando-or-in-situ-ftir,dft-onto-idealized-surfaces,irras-operando-or-in-situ-ftir::n8,dft-onto-idealized-surfaces::n9,input_method,grounded_one_sided,Electrode chemistry,https://w3id.org/h2kg/decode/workflow/anchor/electrode-chemistry-material,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0576-c2708f3c6a,irras-operando-or-in-situ-ftir,DTU-Mod-machine-learning-force-fields,irras-operando-or-in-situ-ftir,manual-dtu-mod-machine-learning-force-fields,irras-operando-or-in-situ-ftir::n8,manual-dtu-mod-machine-learning-force-fields::method,input_method,grounded_one_sided,Electrode chemistry,https://w3id.org/h2kg/decode/workflow/anchor/electrode-chemistry-material,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0577-e76fdb0f77,modeling-of-mpl-coating-of-gdl,CEA-Mod-simulation-3d-properties-single-phase,modeling-of-mpl-coating-of-gdl,simulation-of-single-phase-3d-apparent-properties,modeling-of-mpl-coating-of-gdl::n4,simulation-of-single-phase-3d-apparent-properties::n18,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0578-5ca6f8d926,modeling-of-mpl-coating-of-gdl,CEA-Mod-simulation-3d-properties-two-phase,modeling-of-mpl-coating-of-gdl,simulation-of-two-phase-3d-apparent-properties,modeling-of-mpl-coating-of-gdl::n4,simulation-of-two-phase-3d-apparent-properties::n17,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0579-4c32932cc5,modeling-of-mpl-coating-of-gdl,HZB-Mod-image-parameter-extraction-3d-fib-tomography,modeling-of-mpl-coating-of-gdl,image-fib-tomography-dataparameter-extraction-3d,modeling-of-mpl-coating-of-gdl::n4,image-fib-tomography-dataparameter-extraction-3d::n11,input_method,grounded_one_sided,MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0580-e77bf3a9f8,modeling-of-mpl-coating-of-gdl,HZB-Mod-image-parameter-extraction-3d-x-ray-tomography,modeling-of-mpl-coating-of-gdl,image-x-ray-tomography-data-parameter-extraction-3d,modeling-of-mpl-coating-of-gdl::n4,image-x-ray-tomography-data-parameter-extraction-3d::n17,input_method,grounded_one_sided,GDL substrate 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0581-1009581bca,modeling-of-mpl-coating-of-gdl,HZB-Mod-structural-digital-twins-multi-scale-tomographies,modeling-of-mpl-coating-of-gdl,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies,modeling-of-mpl-coating-of-gdl::n4,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies::n8,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0582-2cd70a692f,modeling-of-mpl-coating-of-gdl,PSI-Mod-voxel-3d-diffusivity-simulation,modeling-of-mpl-coating-of-gdl,voxel-based-3d-effective-diffusivity-simulation,modeling-of-mpl-coating-of-gdl::n4,voxel-based-3d-effective-diffusivity-simulation::n13,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0583-1e048b10b4,modeling-of-mpl-coating-of-gdl,PSI-Mod-voxel-3d-electric-conductivity-simulation,modeling-of-mpl-coating-of-gdl,voxel-based-3d-electric-conductiviy-simulation,modeling-of-mpl-coating-of-gdl::n4,voxel-based-3d-electric-conductiviy-simulation::n9,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0584-29452b021c,modeling-of-mpl-coating-of-gdl,PSI-Mod-voxel-3d-permability-simulation,modeling-of-mpl-coating-of-gdl,voxel-based-3d-permability-simulation,modeling-of-mpl-coating-of-gdl::n4,voxel-based-3d-permability-simulation::n9,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0585-1391aebc9e,modeling-of-mpl-coating-of-gdl,PSI-Mod-voxel-3d-thermal-conductivity-simulation,modeling-of-mpl-coating-of-gdl,voxel-based-3d-thermal-conductivity-simulation,modeling-of-mpl-coating-of-gdl::n4,voxel-based-3d-thermal-conductivity-simulation::n9,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0586-706e192924,modeling-of-mpl-coating-of-gdl,PSI-Mod-water-retention-simulation,modeling-of-mpl-coating-of-gdl,water-retention-curve-simulation,modeling-of-mpl-coating-of-gdl::n4,water-retention-curve-simulation::n16,input_method,grounded_one_sided,GDL substrate 3D voxel data classified; MPL 3D voxel data classified,https://w3id.org/h2kg/decode/workflow/anchor/gdl-substrate-3d-voxel-data-classified; https://w3id.org/h2kg/decode/workflow/anchor/mpl-3d-voxel-data-classified,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
manual-dependency-0587-42d5442274,molecular-dynamics-for-the-electrode-electrolyte-interface-in-presence-of-ionomer,DTU-Mod-dft-idealized-surfaces,molecular-dynamics-for-the-electrode-electrolyte-interface-in-presence-of-ionomer,dft-onto-idealized-surfaces,molecular-dynamics-for-the-electrode-electrolyte-interface-in-presence-of-ionomer::n13,dft-onto-idealized-surfaces::n9,input_method,grounded_one_sided,Adsorbate types on electrode (idealized),https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-types-on-electrode-idealized-lre,http://www.w3.org/ns/prov#wasInformedBy,published_pending_review,One record declares the dependency and an exact reviewed handoff grounds a pending-review link.
